29/07/2021;915;A;MNT;0,00175700;0,00178800;2835,00000000;2884,00000000
29/07/2021;920;A;VUV;0,04527000;0,04611000;109,92000000;111,93000000
29/07/2021;930;A;KRW;0,00443100;0,00443900;1141,69000000;1143,69000000
29/07/2021;946;A;TZS;0,00218100;0,00219000;2314,00000000;2324,00000000
29/07/2021;950;A;KES;0,04662000;0,04671000;108,50000000;108,70000000
29/07/2021;955;A;UGX;0,00142600;0,00143000;3545,00000000;3555,00000000
29/07/2021;960;A;SOS;0,00870700;0,00881400;575,00000000;582,00000000
29/07/2021;975;A;PLN;1,31540000;1,31610000;3,85090000;3,85260000
29/07/2021;978;B;EUR;6,02280000;6,02410000;1,18850000;1,18860000
29/07/2021;998;A;XAU;298,26960000;298,30490000;0,01699000;0,01699000
