11/08/2021;850;A;SCR;0,32950000;0,34600000;15,03200000;15,78230000
11/08/2021;855;A;LKR;0,02600000;0,02614000;199,00000000;200,00000000
11/08/2021;860;A;INR;0,07002000;0,07005000;74,25300000;74,27200000
11/08/2021;865;A;IDR;0,00036150;0,00036170;14380,00000000;14385,00000000
11/08/2021;870;A;MVR;0,33550000;0,33730000;15,42000000;15,50000000
11/08/2021;875;A;PKR;0,03165000;0,03175000;163,80000000;164,30000000
11/08/2021;880;A;ILS;1,60930000;1,61100000;3,22860000;3,23160000
11/08/2021;892;A;KGS;0,06129000;0,06134000;84,80000000;84,85430000
11/08/2021;893;A;UZS;0,00048690;0,00048890;10638,71000000;10681,35000000
11/08/2021;905;A;BDT;0,06116000;0,06146000;84,63000000;85,04000000
11/08/2021;912;B;WST;1,97420000;2,07320000;0,37960000;0,39860000
11/08/2021;913;A;KZT;0,01219000;0,01222000;425,73000000;426,47000000
11/08/2021;915;A;MNT;0,00180600;0,00184400;2820,00000000;2880,00000000
11/08/2021;920;A;VUV;0,04602000;0,04728000;110,00000000;113,00000000
11/08/2021;930;A;KRW;0,00449600;0,00449800;1156,48000000;1156,83000000
11/08/2021;946;A;TZS;0,00223800;0,00224800;2314,00000000;2324,00000000
11/08/2021;950;A;KES;0,04760000;0,04770000;109,05000000;109,25000000
11/08/2021;955;A;UGX;0,00147100;0,00147600;3525,00000000;3535,00000000
11/08/2021;960;A;SOS;0,00893600;0,00904600;575,00000000;582,00000000
11/08/2021;975;A;PLN;1,33330000;1,33370000;3,89980000;3,90070000
11/08/2021;978;B;EUR;6,10300000;6,10580000;1,17350000;1,17390000
11/08/2021;998;A;XAU;292,50280000;292,53660000;0,01778000;0,01778000
